Mod:Item:MetaData, Localized Name
grimoireofgaia:accessory_headgear_doll, Drooping Maid
grimoireofgaia:accessory_headgear_ears_elf, Elven Ears
grimoireofgaia:weapon_prop_sword_wood, Wooden Sword
grimoireofgaia:weapon_prop_sword_stone, Stone Sword
grimoireofgaia:weapon_prop_sword_iron, Iron Sword
grimoireofgaia:weapon_prop_sword_gold, Gold Sword
grimoireofgaia:weapon_prop_axe_wood, Wooden Axe
grimoireofgaia:weapon_prop_axe_stone, Stone Axe
grimoireofgaia:weapon_prop_axe_iron, Iron Axe
grimoireofgaia:weapon_prop_axe_gold, Gold Axe
grimoireofgaia:weapon_prop_dagger_metal, Metal Dagger
grimoireofgaia:weapon_prop_broom, Broom
grimoireofgaia:weapon_prop_hammer_minotaur, Minotaur Hammer
grimoireofgaia:pickup_heart, Heart
integrateddynamics:part_audio_reader_item, parttype.parttypes.integrateddynamics.audio_reader.name.name
integrateddynamics:part_block_reader_item, parttype.parttypes.integrateddynamics.block_reader.name.name
integrateddynamics:part_entity_reader_item, parttype.parttypes.integrateddynamics.entity_reader.name.name
integrateddynamics:part_extradimensional_reader_item, parttype.parttypes.integrateddynamics.extradimensional_reader.name.name
integrateddynamics:part_fluid_reader_item, parttype.parttypes.integrateddynamics.fluid_reader.name.name
integrateddynamics:part_inventory_reader_item, parttype.parttypes.integrateddynamics.inventory_reader.name.name
integrateddynamics:part_machine_reader_item, parttype.parttypes.integrateddynamics.machine_reader.name.name
integrateddynamics:part_network_reader_item, parttype.parttypes.integrateddynamics.network_reader.name.name
integrateddynamics:part_redstone_reader_item, parttype.parttypes.integrateddynamics.redstone_reader.name.name
integrateddynamics:part_world_reader_item, parttype.parttypes.integrateddynamics.world_reader.name.name
integrateddynamics:part_audio_writer_item, parttype.parttypes.integrateddynamics.audio_writer.name.name
integrateddynamics:part_effect_writer_item, parttype.parttypes.integrateddynamics.effect_writer.name.name
integrateddynamics:part_entity_writer_item, parttype.parttypes.integrateddynamics.entity_writer.name.name
integrateddynamics:part_machine_writer_item, parttype.parttypes.integrateddynamics.machine_writer.name.name
integrateddynamics:part_inventory_writer_item, parttype.parttypes.integrateddynamics.inventory_writer.name.name
integrateddynamics:part_redstone_writer_item, parttype.parttypes.integrateddynamics.redstone_writer.name.name
integrateddynamics:part_static_light_panel_item, parttype.parttypes.integrateddynamics.static_light_panel.name.name
integrateddynamics:part_dynamic_light_panel_item, parttype.parttypes.integrateddynamics.dynamic_light_panel.name.name
integrateddynamics:part_display_panel_item, parttype.parttypes.integrateddynamics.display_panel.name.name
integrateddynamics:part_connector_mono_directional_item, parttype.parttypes.integrateddynamics.connector_mono_directional.name.name
integrateddynamics:part_connector_omni_directional_item, parttype.parttypes.integrateddynamics.connector_omni_directional.name.name
integrateddynamics:cable, Logic Cable
integrateddynamics:variablestore:0, Variable Store
integrateddynamics:logic_programmer:0, Logic Programmer
integrateddynamics:energy_battery, Energy Battery
integrateddynamics:creative_energy_battery, Creative Energy Battery
integrateddynamics:coal_generator:0, Generator
integrateddynamics:proxy:0, Proxy
integrateddynamics:materializer:0, Materializer
integrateddynamics:menril_log:0, Menril Wood
integrateddynamics:menril_log_filled:0, Enriched Menril Wood
integrateddynamics:menril_leaves:0, Menril Leaves
integrateddynamics:menril_sapling:0, Menril Sapling
integrateddynamics:menril_planks, Menril Wood Planks
integrateddynamics:crystalized_menril_block, Block of Crystalized Menril
integrateddynamics:crystalized_menril_brick, Crystalized Menril Brick
integrateddynamics:block_menril_resin:0, Menril Resin
integrateddynamics:drying_basin, Drying Basin
integrateddynamics:squeezer:0, Squeezer
integrateddynamics:menril_door, Menril Door
integrateddynamics:menril_torch:0, Menril Torch
integrateddynamics:menril_torch_stone:0, Menril Stone Torch
integrateddynamics:menril_planks_stairs:0, Menril Wood Stairs
integrateddynamics:crystalized_menril_block_stairs:0, Crystalized Menril Stairs
integrateddynamics:crystalized_menril_brick_stairs:0, Crystalized Menril Brick Stairs
integrateddynamics:delay:0, Delayer
integrateddynamics:block_liquid_chorus:0, Liquid Chorus
integrateddynamics:crystalized_chorus_block, Block of Crystalized Chorus
integrateddynamics:crystalized_chorus_brick, Crystalized Chorus Brick
integrateddynamics:crystalized_chorus_block_stairs:0, Crystalized Chorus Stairs
integrateddynamics:crystalized_chorus_brick_stairs:0, Crystalized Chorus Brick Stairs
integrateddynamics:mechanical_squeezer:0, Mechanical Squeezer
integrateddynamics:mechanical_drying_basin:0, Mechanical Drying Basin
integrateddynamics:wrench, Wrench
integrateddynamics:variable, Variable Card
integrateddynamics:labeller, Labeller
integrateddynamics:facade, Facade
integrateddynamics:crystalized_menril_chunk, Crystalized Menril Chunk
integrateddynamics:variable_transformer:0, Output Variable Transformer
integrateddynamics:variable_transformer:1, Input Variable Transformer
integrateddynamics:menril_berries, Menril Berries
integrateddynamics:portable_logic_programmer, Portable Logic Programmer
integrateddynamics:on_the_dynamics_of_integration, On the Dynamics of Integration
integrateddynamics:crystalized_chorus_chunk, Crystalized Chorus Chunk
integrateddynamics:logic_director, Logic Director
integratedtunnels:part_interface_energy_item, parttype.parttypes.integratedtunnels.interface_energy.name.name
integratedtunnels:part_importer_energy_item, parttype.parttypes.integratedtunnels.importer_energy.name.name
integratedtunnels:part_exporter_energy_item, parttype.parttypes.integratedtunnels.exporter_energy.name.name
integratedtunnels:part_importer_world_energy_item, parttype.parttypes.integratedtunnels.importer_world_energy.name.name
integratedtunnels:part_exporter_world_energy_item, parttype.parttypes.integratedtunnels.exporter_world_energy.name.name
integratedtunnels:part_interface_item_item, parttype.parttypes.integratedtunnels.interface_item.name.name
integratedtunnels:part_importer_item_item, parttype.parttypes.integratedtunnels.importer_item.name.name
integratedtunnels:part_exporter_item_item, parttype.parttypes.integratedtunnels.exporter_item.name.name
integratedtunnels:part_importer_world_item_item, parttype.parttypes.integratedtunnels.importer_world_item.name.name
integratedtunnels:part_exporter_world_item_item, parttype.parttypes.integratedtunnels.exporter_world_item.name.name
integratedtunnels:part_interface_fluid_item, parttype.parttypes.integratedtunnels.interface_fluid.name.name
integratedtunnels:part_importer_fluid_item, parttype.parttypes.integratedtunnels.importer_fluid.name.name
integratedtunnels:part_exporter_fluid_item, parttype.parttypes.integratedtunnels.exporter_fluid.name.name
integratedtunnels:part_importer_world_fluid_item, parttype.parttypes.integratedtunnels.importer_world_fluid.name.name
integratedtunnels:part_exporter_world_fluid_item, parttype.parttypes.integratedtunnels.exporter_world_fluid.name.name
integratedtunnels:part_importer_world_block_item, parttype.parttypes.integratedtunnels.importer_world_block.name.name
integratedtunnels:part_exporter_world_block_item, parttype.parttypes.integratedtunnels.exporter_world_block.name.name
integratedtunnels:part_player_simulator_item, parttype.parttypes.integratedtunnels.player_simulator.name.name
ironbackpacks:backpack:0, Basic Backpack
ironbackpacks:backpack:0, Iron Backpack
ironbackpacks:backpack:0, Iron Backpack
ironbackpacks:backpack:0, Gold Backpack
ironbackpacks:backpack:0, Gold Backpack
ironbackpacks:backpack:0, Diamond Backpack
ironbackpacks:backpack:0, Diamond Backpack
ironbackpacks:upgrade:0, Blank Upgrade
ironbackpacks:upgrade:0, Damage Bar Upgrade
ironbackpacks:upgrade:0, Latch Upgrade
ironbackpacks:upgrade:0, Extra Upgrade Point
ironbackpacks:upgrade:0, Everlasting Upgrade
ironchest:iron_chest:0, Iron Chest
ironchest:iron_chest:1, Gold Chest
ironchest:iron_chest:2, Diamond Chest
ironchest:iron_chest:3, Copper Chest
ironchest:iron_chest:4, Silver Chest
ironchest:iron_chest:5, Crystal Chest
ironchest:iron_chest:6, Obsidian Chest
ironchest:iron_chest:7, DirtChest 9000!
ironchest:iron_shulker_box_white:0, White Iron Shulker Box
ironchest:iron_shulker_box_white:1, White Gold Shulker Box
ironchest:iron_shulker_box_white:2, White Diamond Shulker Box
ironchest:iron_shulker_box_white:3, White Copper Shulker Box
ironchest:iron_shulker_box_white:4, White Silver Shulker Box
ironchest:iron_shulker_box_white:5, White Crystal Shulker Box
ironchest:iron_shulker_box_white:6, White Obsidian Shulker Box
ironchest:iron_shulker_box_orange:0, Orange Iron Shulker Box
ironchest:iron_shulker_box_orange:1, Orange Gold Shulker Box
ironchest:iron_shulker_box_orange:2, Orange Diamond Shulker Box
ironchest:iron_shulker_box_orange:3, Orange Copper Shulker Box
ironchest:iron_shulker_box_orange:4, Orange Silver Shulker Box
ironchest:iron_shulker_box_orange:5, Orange Crystal Shulker Box
ironchest:iron_shulker_box_orange:6, Orange Obsidian Shulker Box
ironchest:iron_shulker_box_magenta:0, Magenta Iron Shulker Box
ironchest:iron_shulker_box_magenta:1, Magenta Gold Shulker Box
ironchest:iron_shulker_box_magenta:2, Magenta Diamond Shulker Box
ironchest:iron_shulker_box_magenta:3, Magenta Copper Shulker Box
ironchest:iron_shulker_box_magenta:4, Magenta Silver Shulker Box
ironchest:iron_shulker_box_magenta:5, Magenta Crystal Shulker Box
ironchest:iron_shulker_box_magenta:6, Magenta Obsidian Shulker Box
ironchest:iron_shulker_box_light_blue:0, Light Blue Iron Shulker Box
ironchest:iron_shulker_box_light_blue:1, Light Blue Gold Shulker Box
ironchest:iron_shulker_box_light_blue:2, Light Blue Diamond Shulker Box
ironchest:iron_shulker_box_light_blue:3, Light Blue Copper Shulker Box
ironchest:iron_shulker_box_light_blue:4, Light Blue Silver Shulker Box
ironchest:iron_shulker_box_light_blue:5, Light Blue Crystal Shulker Box
ironchest:iron_shulker_box_light_blue:6, Light Blue Obsidian Shulker Box
ironchest:iron_shulker_box_yellow:0, Yellow Iron Shulker Box
ironchest:iron_shulker_box_yellow:1, Yellow Gold Shulker Box
ironchest:iron_shulker_box_yellow:2, Yellow Diamond Shulker Box
ironchest:iron_shulker_box_yellow:3, Yellow Copper Shulker Box
ironchest:iron_shulker_box_yellow:4, Yellow Silver Shulker Box
ironchest:iron_shulker_box_yellow:5, Yellow Crystal Shulker Box
ironchest:iron_shulker_box_yellow:6, Yellow Obsidian Shulker Box
ironchest:iron_shulker_box_lime:0, Lime Iron Shulker Box
ironchest:iron_shulker_box_lime:1, Lime Gold Shulker Box
ironchest:iron_shulker_box_lime:2, Lime Diamond Shulker Box
ironchest:iron_shulker_box_lime:3, Lime Copper Shulker Box
ironchest:iron_shulker_box_lime:4, Lime Silver Shulker Box
ironchest:iron_shulker_box_lime:5, Lime Crystal Shulker Box
ironchest:iron_shulker_box_lime:6, Lime Obsidian Shulker Box
ironchest:iron_shulker_box_pink:0, Pink Iron Shulker Box
ironchest:iron_shulker_box_pink:1, Pink Gold Shulker Box
ironchest:iron_shulker_box_pink:2, Pink Diamond Shulker Box
ironchest:iron_shulker_box_pink:3, Pink Copper Shulker Box
ironchest:iron_shulker_box_pink:4, Pink Silver Shulker Box
ironchest:iron_shulker_box_pink:5, Pink Crystal Shulker Box
ironchest:iron_shulker_box_pink:6, Pink Obsidian Shulker Box
ironchest:iron_shulker_box_gray:0, Gray Iron Shulker Box
ironchest:iron_shulker_box_gray:1, Gray Gold Shulker Box
ironchest:iron_shulker_box_gray:2, Gray Diamond Shulker Box
ironchest:iron_shulker_box_gray:3, Gray Copper Shulker Box
ironchest:iron_shulker_box_gray:4, Gray Silver Shulker Box
ironchest:iron_shulker_box_gray:5, Gray Crystal Shulker Box
ironchest:iron_shulker_box_gray:6, Gray Obsidian Shulker Box
ironchest:iron_shulker_box_silver:0, Light Gray Iron Shulker Box
ironchest:iron_shulker_box_silver:1, Light Gray Gold Shulker Box
ironchest:iron_shulker_box_silver:2, Light Gray Diamond Shulker Box
ironchest:iron_shulker_box_silver:3, Light Gray Copper Shulker Box
ironchest:iron_shulker_box_silver:4, Light Gray Silver Shulker Box
ironchest:iron_shulker_box_silver:5, Light Gray Crystal Shulker Box
ironchest:iron_shulker_box_silver:6, Light Gray Obsidian Shulker Box
ironchest:iron_shulker_box_cyan:0, Cyan Iron Shulker Box
ironchest:iron_shulker_box_cyan:1, Cyan Gold Shulker Box
ironchest:iron_shulker_box_cyan:2, Cyan Diamond Shulker Box
ironchest:iron_shulker_box_cyan:3, Cyan Copper Shulker Box
ironchest:iron_shulker_box_cyan:4, Cyan Silver Shulker Box
ironchest:iron_shulker_box_cyan:5, Cyan Crystal Shulker Box
ironchest:iron_shulker_box_cyan:6, Cyan Obsidian Shulker Box
ironchest:iron_shulker_box_purple:0, Purple Iron Shulker Box
ironchest:iron_shulker_box_purple:1, Purple Gold Shulker Box
ironchest:iron_shulker_box_purple:2, Purple Diamond Shulker Box
ironchest:iron_shulker_box_purple:3, Purple Copper Shulker Box
ironchest:iron_shulker_box_purple:4, Purple Silver Shulker Box
ironchest:iron_shulker_box_purple:5, Purple Crystal Shulker Box
ironchest:iron_shulker_box_purple:6, Purple Obsidian Shulker Box
ironchest:iron_shulker_box_blue:0, Blue Iron Shulker Box
ironchest:iron_shulker_box_blue:1, Blue Gold Shulker Box
ironchest:iron_shulker_box_blue:2, Blue Diamond Shulker Box
ironchest:iron_shulker_box_blue:3, Blue Copper Shulker Box
ironchest:iron_shulker_box_blue:4, Blue Silver Shulker Box
ironchest:iron_shulker_box_blue:5, Blue Crystal Shulker Box
ironchest:iron_shulker_box_blue:6, Blue Obsidian Shulker Box
ironchest:iron_shulker_box_brown:0, Brown Iron Shulker Box
ironchest:iron_shulker_box_brown:1, Brown Gold Shulker Box
ironchest:iron_shulker_box_brown:2, Brown Diamond Shulker Box
ironchest:iron_shulker_box_brown:3, Brown Copper Shulker Box
ironchest:iron_shulker_box_brown:4, Brown Silver Shulker Box
ironchest:iron_shulker_box_brown:5, Brown Crystal Shulker Box
ironchest:iron_shulker_box_brown:6, Brown Obsidian Shulker Box
ironchest:iron_shulker_box_green:0, Green Iron Shulker Box
ironchest:iron_shulker_box_green:1, Green Gold Shulker Box
ironchest:iron_shulker_box_green:2, Green Diamond Shulker Box
ironchest:iron_shulker_box_green:3, Green Copper Shulker Box
ironchest:iron_shulker_box_green:4, Green Silver Shulker Box
ironchest:iron_shulker_box_green:5, Green Crystal Shulker Box
ironchest:iron_shulker_box_green:6, Green Obsidian Shulker Box
ironchest:iron_shulker_box_red:0, Red Iron Shulker Box
ironchest:iron_shulker_box_red:1, Red Gold Shulker Box
ironchest:iron_shulker_box_red:2, Red Diamond Shulker Box
ironchest:iron_shulker_box_red:3, Red Copper Shulker Box
ironchest:iron_shulker_box_red:4, Red Silver Shulker Box
ironchest:iron_shulker_box_red:5, Red Crystal Shulker Box
ironchest:iron_shulker_box_red:6, Red Obsidian Shulker Box
ironchest:iron_shulker_box_black:0, Black Iron Shulker Box
ironchest:iron_shulker_box_black:1, Black Gold Shulker Box
ironchest:iron_shulker_box_black:2, Black Diamond Shulker Box
ironchest:iron_shulker_box_black:3, Black Copper Shulker Box
ironchest:iron_shulker_box_black:4, Black Silver Shulker Box
ironchest:iron_shulker_box_black:5, Black Crystal Shulker Box
ironchest:iron_shulker_box_black:6, Black Obsidian Shulker Box
ironchest:iron_gold_chest_upgrade, Iron to Gold Chest Upgrade
ironchest:gold_diamond_chest_upgrade, Gold to Diamond Chest Upgrade
ironchest:copper_silver_chest_upgrade, Copper to Silver Chest Upgrade
ironchest:silver_gold_chest_upgrade, Silver to Gold Chest Upgrade
ironchest:copper_iron_chest_upgrade, Copper to Iron Chest Upgrade
ironchest:diamond_crystal_chest_upgrade, Diamond to Crystal Chest Upgrade
ironchest:wood_iron_chest_upgrade, Wood to Iron Chest Upgrade
ironchest:wood_copper_chest_upgrade, Wood to Copper Chest Upgrade
ironchest:diamond_obsidian_chest_upgrade, Diamond to Obsidian Chest Upgrade
ironchest:iron_gold_shulker_upgrade, Iron to Gold Shulker Box Upgrade
ironchest:gold_diamond_shulker_upgrade, Gold to Diamond Shulker Box Upgrade
ironchest:copper_silver_shulker_upgrade, Copper to Silver Shulker Box Upgrade
ironchest:silver_gold_shulker_upgrade, Silver to Gold Shulker Box Upgrade
ironchest:copper_iron_shulker_upgrade, Copper to Iron Shulker Box Upgrade
ironchest:diamond_crystal_shulker_upgrade, Diamond to Crystal Shulker Box Upgrade
ironchest:vanilla_iron_shulker_upgrade, Vanilla to Iron Shulker Box Upgrade
ironchest:vanilla_copper_shulker_upgrade, Vanilla to Copper Shulker Box Upgrade
ironchest:diamond_obsidian_shulker_upgrade, Diamond to Obsidian Shulker Box Upgrade
ironfurnaces:iron_furnace_idle, Iron Furnace
ironfurnaces:iron_furnace_active, Iron Furnace
ironfurnaces:gold_furnace_idle, Gold Furnace
ironfurnaces:gold_furnace_active, Gold Furnace
ironfurnaces:diamond_furnace_idle, Diamond Furnace
ironfurnaces:diamond_furnace_active, Diamond Furnace
ironfurnaces:glass_furnace_idle, Glass Furnace
ironfurnaces:glass_furnace_active, Glass Furnace
ironfurnaces:obsidian_furnace_idle, Obsidian Furnace
ironfurnaces:obsidian_furnace_active, Obsidian Furnace
ironjetpacks:strap, Leather Strap
ironjetpacks:basic_coil, Basic Coil
ironjetpacks:advanced_coil, Advanced Coil
ironjetpacks:elite_coil, Elite Coil
ironjetpacks:ultimate_coil, Ultimate Coil
ironjetpacks:creative_cell, Energy Cell
ironjetpacks:wood_cell, Energy Cell
ironjetpacks:copper_cell, Energy Cell
ironjetpacks:stone_cell, Energy Cell
ironjetpacks:bronze_cell, Energy Cell
ironjetpacks:iron_cell, Energy Cell
ironjetpacks:silver_cell, Energy Cell
ironjetpacks:electrum_cell, Energy Cell
ironjetpacks:gold_cell, Energy Cell
ironjetpacks:invar_cell, Energy Cell
ironjetpacks:steel_cell, Energy Cell
ironjetpacks:diamond_cell, Energy Cell
ironjetpacks:platinum_cell, Energy Cell
ironjetpacks:emerald_cell, Energy Cell
ironjetpacks:creative_thruster, Thruster
ironjetpacks:wood_thruster, Thruster
ironjetpacks:copper_thruster, Thruster
ironjetpacks:stone_thruster, Thruster
ironjetpacks:bronze_thruster, Thruster
ironjetpacks:iron_thruster, Thruster
ironjetpacks:silver_thruster, Thruster
ironjetpacks:electrum_thruster, Thruster
ironjetpacks:gold_thruster, Thruster
ironjetpacks:invar_thruster, Thruster
ironjetpacks:steel_thruster, Thruster
ironjetpacks:diamond_thruster, Thruster
ironjetpacks:platinum_thruster, Thruster
ironjetpacks:emerald_thruster, Thruster
ironjetpacks:creative_capacitor, Capacitor
ironjetpacks:wood_capacitor, Capacitor
ironjetpacks:copper_capacitor, Capacitor
ironjetpacks:stone_capacitor, Capacitor
ironjetpacks:bronze_capacitor, Capacitor
ironjetpacks:iron_capacitor, Capacitor
ironjetpacks:silver_capacitor, Capacitor
ironjetpacks:electrum_capacitor, Capacitor
ironjetpacks:gold_capacitor, Capacitor
ironjetpacks:invar_capacitor, Capacitor
ironjetpacks:steel_capacitor, Capacitor
ironjetpacks:diamond_capacitor, Capacitor
ironjetpacks:platinum_capacitor, Capacitor
ironjetpacks:emerald_capacitor, Capacitor
ironjetpacks:creative_jetpack, Jetpack
ironjetpacks:wood_jetpack, Jetpack
ironjetpacks:copper_jetpack, Jetpack
ironjetpacks:stone_jetpack, Jetpack
ironjetpacks:bronze_jetpack, Jetpack
ironjetpacks:iron_jetpack, Jetpack
ironjetpacks:silver_jetpack, Jetpack
ironjetpacks:electrum_jetpack, Jetpack
ironjetpacks:gold_jetpack, Jetpack
ironjetpacks:invar_jetpack, Jetpack
ironjetpacks:steel_jetpack, Jetpack
ironjetpacks:diamond_jetpack, Jetpack
ironjetpacks:platinum_jetpack, Jetpack
ironjetpacks:emerald_jetpack, Jetpack
jecalculation:item_calculator:0, Crafting Calculator
jecalculation:item_calculator:1, Math Calculator
lootr:lootr_chest, Loot Chest
lootr:lootr_trapped_chest, Loot Chest
lootr:lootr_shulker, Loot Shulker
lootr:trophy, Centennial Trophy
natura:clouds:0, Cloud
natura:clouds:1, Dark Cloud
natura:clouds:2, Ash Cloud
natura:clouds:3, Sulfur Cloud
natura:materials:0, Barley
natura:materials:1, Barley Flour
natura:materials:2, Wheat Flour
natura:materials:3, Cotton
natura:materials:4, Sulfur
natura:materials:5, Ghostwood Fletching
natura:materials:6, Imp Leather
natura:materials:7, Flamestring
natura:materials:8, Blue Dye
natura:empty_bowls:0, Empty Ghostwood Bowl
natura:empty_bowls:1, Empty Bloodwood Bowl
natura:empty_bowls:2, Empty Darkwood Bowl
natura:empty_bowls:3, Empty Fusewood Bowl
natura:edibles:0, Raw Imphide
natura:edibles:1, Cooked Imphide
natura:edibles:2, Raspberry
natura:edibles:3, Blueberry
natura:edibles:4, Blackberry
natura:edibles:5, Maloberry
natura:edibles:6, Blightberry
natura:edibles:7, Duskberry
natura:edibles:8, Skyberry
natura:edibles:9, Stingberry
natura:edibles:10, Potash Apple
natura:edibles:11, Cactus Juice
natura:soups:0, Mushroom Stew
natura:soups:1, Mushroom Stew
natura:soups:2, Mushroom Stew
natura:soups:3, Mushroom Stew
natura:soups:4, Glowshroom Stew
